Fiscal_Year,Customer,SubCustomer,PlatformPortfolio,IsSiliconValley,AnnualPlatformPortfolioSubCustomerVendorRank,ContractorDisplayName,ParentID,JointVenture,SumOfobligatedAmount,SumOfnumberOfActions,WarningFlag
2007,Other Agencies,Transportation,Electronics and Communications,1,39,Oracle Corporation,ORACLE,0,2936615.27,8,0
2007,Other Agencies,Commerce,Other R&D and Knowledge Based,1,58,Hewlett-Packard,HEWLETT PACKARD,0,2544207.58,6,0
2007,Other Agencies,VA,Other Products,1,175,Hewlett-Packard,HEWLETT PACKARD,0,2164551.91,143,0
2007,Other Agencies,Commerce,Facilities and Construction,1,36,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,2095419,87,0
2007,Other Agencies,Education,Electronics and Communications,1,19,Hewlett-Packard,HEWLETT PACKARD,0,2064102.47,8,0
2007,Other Agencies,EPA,Facilities and Construction,1,55,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,1798165.42,66,0
2007,Other Agencies,Justice,Facilities and Construction,1,73,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,1738333.38,68,0
2007,Other Agencies,Treasury,Electronics and Communications,1,83,Oracle Corporation,ORACLE,0,1451974.57,24,0
2007,Other Agencies,VA,Other Products,1,259,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,1393912.07,2,0
2007,Other Agencies,Labor,Electronics and Communications,1,28,Hewlett-Packard,HEWLETT PACKARD,0,1371971.38,18,0
2007,Other Agencies,Labor,Electronics and Communications,1,30,Oracle Corporation,ORACLE,0,1211722.29,8,0
2007,Other Agencies,Justice,Facilities and Construction,1,130,SYNNEX^,SYNNEX,0,1201320,1,0
2007,Other Agencies,VA,Facilities and Construction,1,480,Hewlett-Packard,HEWLETT PACKARD,0,1200544.17,101,0
2007,Other Agencies,Justice,Other Services,1,106,Oracle Corporation,ORACLE,0,1191509,1,0
2007,Other Agencies,Commerce,Electronics and Communications,1,117,Symantec^,Symantec,0,862722.58,15,0
2007,Other Agencies,VA,Facilities and Construction,1,626,VARIAN MEDICAL SYSTEMS^,VARIAN MEDICAL SYSTEMS,0,853105.4,63,0
2007,Other Agencies,Education,Electronics and Communications,1,29,Oracle Corporation,ORACLE,0,848791.26,2,0
2007,Other Agencies,Interior,Facilities and Construction,1,376,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,781299.58,20,0
2007,Other Agencies,Agriculture,Facilities and Construction,1,269,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,732092.84,33,0
2007,Other Agencies,Justice,Electronics and Communications,1,191,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,693282.6,4,0
2007,Other Agencies,FEDERAL TRADE COMMISSION,Electronics and Communications,1,7,Oracle Corporation,ORACLE,0,686925.3,4,0
2007,Other Agencies,Justice,Other R&D and Knowledge Based,1,160,Oracle Corporation,ORACLE,0,684623.84,3,0
2007,Other Agencies,Interior,Electronics and Communications,1,195,Symantec^,Symantec,0,605136.11,15,0
2007,Other Agencies,EPA,Facilities and Construction,1,101,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,537566.81,18,0
2007,Other Agencies,Justice,Other R&D and Knowledge Based,1,212,Hewlett-Packard,HEWLETT PACKARD,0,465878,2,0
2007,Other Agencies,Agriculture,Electronics and Communications,1,160,CISCO SYSTEMS^,CISCO SYSTEMS,0,465300.64,4,0
2007,Other Agencies,Agriculture,Electronics and Communications,1,163,SYNNEX^,SYNNEX,0,444871,6,0
2007,Other Agencies,VA,Other Products,1,569,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,437533.9,34,0
2007,Other Agencies,Transportation,Other R&D and Knowledge Based,1,338,Hewlett-Packard,HEWLETT PACKARD,0,435169.46,5,0
2007,Other Agencies,VA,Electronics and Communications,1,229,VARIAN MEDICAL SYSTEMS^,VARIAN MEDICAL SYSTEMS,0,418052.5,4,0
2007,Other Agencies,Justice,Electronics and Communications,1,250,Symantec^,Symantec,0,404646.09,11,0
2007,Other Agencies,Interior,Facilities and Construction,1,653,VARIAN MEDICAL SYSTEMS^,VARIAN MEDICAL SYSTEMS,0,396845,4,0
2007,Other Agencies,Labor,Other R&D and Knowledge Based,1,208,Hewlett-Packard,HEWLETT PACKARD,0,386919,2,0
2007,Other Agencies,Labor,Other Services,1,4,Oracle Corporation,ORACLE,0,377856.9,1,0
2007,Other Agencies,Archives,Electronics and Communications,1,18,Oracle Corporation,ORACLE,0,370714.76,2,0
2007,Other Agencies,VA,Other Services,1,566,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,346726,6,0
2007,Other Agencies,VA,Other R&D and Knowledge Based,1,236,Hewlett-Packard,HEWLETT PACKARD,0,345819.33,21,0
2007,Other Agencies,Interior,Other R&D and Knowledge Based,1,392,Oracle Corporation,ORACLE,0,342617.13,3,0
2007,Other Agencies,Agriculture,Electronics and Communications,1,190,Symantec^,Symantec,0,322681.48,9,0
2007,Other Agencies,Agriculture,Facilities and Construction,1,571,Hewlett-Packard,HEWLETT PACKARD,0,321267.1,4,0
2007,Other Agencies,Treasury,Electronics and Communications,1,184,Symantec^,Symantec,0,319892.43,13,0
2007,Other Agencies,EPA,Electronics and Communications,1,60,Oracle Corporation,ORACLE,0,297966.72,38,0
2007,Other Agencies,Commerce,Electronics and Communications,1,220,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,295837.78,12,0
2007,Other Agencies,EPA,Other R&D and Knowledge Based,1,149,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,285787.78,4,0
2007,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Electronics and Communications,1,19,APPLE COMPUTER^,APPLE COMPUTER,0,280029.25,1,0
2007,Other Agencies,Agriculture,Other Products,1,309,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,264617.55,5,0
2007,Other Agencies,Treasury,Other R&D and Knowledge Based,1,258,Oracle Corporation,ORACLE,0,244673,7,0
2007,Other Agencies,Labor,Other Products,1,2,Symantec^,Symantec,0,236606.13,1,0
2007,Other Agencies,Treasury,Facilities and Construction,1,161,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,233598,7,0
2007,Other Agencies,Labor,Other R&D and Knowledge Based,1,247,Symantec^,Symantec,0,223520,2,0
2007,Other Agencies,Interior,Other Products,1,66,Hewlett-Packard,HEWLETT PACKARD,0,216097,3,0
2007,Other Agencies,SMITHSONIAN INSTITUTION,Electronics and Communications,1,31,Oracle Corporation,ORACLE,0,200973.98,5,0
2007,Other Agencies,All other Customers,Facilities and Construction,1,70,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,200808.16,2,0
2007,Other Agencies,Interior,Other R&D and Knowledge Based,1,546,Hewlett-Packard,HEWLETT PACKARD,0,199581.66,4,0
2007,Other Agencies,Interior,Electronics and Communications,1,349,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,196944.13,4,0
2007,Other Agencies,EPA,Other Products,1,5,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,194092.69,6,0
2007,Other Agencies,Labor,Electronics and Communications,1,101,Symantec^,Symantec,0,188565.89,13,0
2007,Other Agencies,Interior,Electronics and Communications,1,364,APPLE COMPUTER^,APPLE COMPUTER,0,183729.4,15,0
2007,Other Agencies,VA,Other Products,1,1014,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,173443.25,37,0
2007,Other Agencies,VA,Facilities and Construction,1,1865,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,168154.81,62,0
2007,Other Agencies,VA,Electronics and Communications,1,357,Symantec^,Symantec,0,165593.31,10,0
2007,Other Agencies,VA,Other Services,1,1052,Hewlett-Packard,HEWLETT PACKARD,0,161353.42,8,0
2007,Other Agencies,Transportation,Facilities and Construction,1,478,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,160372.44,4,0
2007,Other Agencies,VA,Other R&D and Knowledge Based,1,392,BRISTOL MYERS SQUIBB & GILEAD SCIENCES^*,BRISTOL MYERS SQUIBB & GILEAD SCIENCES,1,154081.2,NULL,0
2007,Other Agencies,NUCLEAR REGULATORY COMMISSION,Electronics and Communications,1,36,Hewlett-Packard,HEWLETT PACKARD,0,150555.45,5,0
2007,Other Agencies,NATIONAL ENDOWMENT FOR THE HUMANITIES,Electronics and Communications,1,1,Oracle Corporation,ORACLE,0,148412,2,0
2007,Other Agencies,Labor,Facilities and Construction,1,109,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,146572.55,3,0
2007,Other Agencies,Commerce,Facilities and Construction,1,274,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,145911,4,0
2007,Other Agencies,VA,Other R&D and Knowledge Based,1,439,VARIAN MEDICAL SYSTEMS^,VARIAN MEDICAL SYSTEMS,0,136188.23,15,0
2007,Other Agencies,EPA,Electronics and Communications,1,86,Hewlett-Packard,HEWLETT PACKARD,0,132765.1,30,0
2007,Other Agencies,VA,Facilities and Construction,1,2108,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,132162.87,57,0
2007,Other Agencies,EPA,Electronics and Communications,1,88,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,127535.69,6,0
2007,Other Agencies,Justice,Other Products,1,328,VARIAN MEDICAL SYSTEMS^,VARIAN MEDICAL SYSTEMS,0,126812,2,0
2007,Other Agencies,EPA,Other R&D and Knowledge Based,1,207,Oracle Corporation,ORACLE,0,125546.16,2,0
2007,Other Agencies,VA,Electronics and Communications,1,419,SYNNEX^,SYNNEX,0,122677.09,19,0
2007,Other Agencies,Interior,Other R&D and Knowledge Based,1,696,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,120257,1,0
2007,Other Agencies,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,Electronics and Communications,1,10,Oracle Corporation,ORACLE,0,118658.63,2,0
2007,Other Agencies,Exec Office,Electronics and Communications,1,36,SYNNEX^,SYNNEX,0,117354.2,1,0
2007,Other Agencies,Treasury,Other Products,1,68,Hewlett-Packard,HEWLETT PACKARD,0,117227.54,4,0
2007,Other Agencies,Transportation,Other R&D and Knowledge Based,1,577,Oracle Corporation,ORACLE,0,114190.8,4,0
2007,Other Agencies,NATIONAL SCIENCE FOUNDATION,Electronics and Communications,1,28,Oracle Corporation,ORACLE,0,111339.53,1,0
2007,Other Agencies,Justice,Electronics and Communications,1,468,SYNNEX^,SYNNEX,0,110465.15,4,0
2007,Other Agencies,Agriculture,Electronics and Communications,1,294,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,106778.18,2,0
2007,Other Agencies,Exec Office,Electronics and Communications,1,40,Hewlett-Packard,HEWLETT PACKARD,0,105370.76,1,0
2007,Other Agencies,Exec Office,Electronics and Communications,1,41,Oracle Corporation,ORACLE,0,105278,2,0
2007,Other Agencies,Interior,Facilities and Construction,1,1536,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,103132.46,8,0
2007,Other Agencies,VA,Other Products,1,1375,APPLE COMPUTER^,APPLE COMPUTER,0,103002.26,2,0
2007,Other Agencies,Treasury,Other Products,1,73,Oracle Corporation,ORACLE,0,102240,1,0
2007,Other Agencies,Justice,Other Products,1,376,Hewlett-Packard,HEWLETT PACKARD,0,102003.42,2,0
2007,Other Agencies,NUCLEAR REGULATORY COMMISSION,Electronics and Communications,1,42,Oracle Corporation,ORACLE,0,100408.41,2,0
2007,Other Agencies,Education,Electronics and Communications,1,90,Symantec^,Symantec,0,98782.08,2,0
2007,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Electronics and Communications,1,37,Hewlett-Packard,HEWLETT PACKARD,0,97792.63,4,0
2007,Other Agencies,SECURITIES AND EXCHANGE COMMISSION,Electronics and Communications,1,61,SYNNEX^,SYNNEX,0,92881,3,0
2007,Other Agencies,FEDERAL TRADE COMMISSION,Electronics and Communications,1,26,Hewlett-Packard,HEWLETT PACKARD,0,87712.33,5,0
2007,Other Agencies,Interior,Facilities and Construction,1,1758,Hewlett-Packard,HEWLETT PACKARD,0,84749.37,27,0
2007,Other Agencies,VA,Other Products,1,1565,AMD^,AMD,0,82190,10,0
2007,Other Agencies,FEDERAL TRADE COMMISSION,Other R&D and Knowledge Based,1,36,Hewlett-Packard,HEWLETT PACKARD,0,81546,2,0
2007,Other Agencies,EPA,Electronics and Communications,1,112,Symantec^,Symantec,0,80458.21,7,0
2007,Other Agencies,Justice,Other Products,1,450,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,78055,1,0
2007,Other Agencies,VA,Electronics and Communications,1,541,APPLE COMPUTER^,APPLE COMPUTER,0,77808.89,4,0
2007,Other Agencies,NATIONAL SCIENCE FOUNDATION,Electronics and Communications,1,34,Symantec^,Symantec,0,74566.7,3,0
2007,Other Agencies,VA,Other Products,1,1686,BRISTOL MYERS SQUIBB & GILEAD SCIENCES^*,BRISTOL MYERS SQUIBB & GILEAD SCIENCES,1,72454.44,76,0
2007,Other Agencies,HUD,Electronics and Communications,1,70,Symantec^,Symantec,0,72346.94,2,0
2007,Other Agencies,Transportation,Electronics and Communications,1,323,Symantec^,Symantec,0,71869.85,4,0
2007,Other Agencies,Agriculture,Other Products,1,512,Oracle Corporation,ORACLE,0,67964.68,3,0
2007,Other Agencies,HUD,Electronics and Communications,1,72,Oracle Corporation,ORACLE,0,67702.12,3,0
2007,Other Agencies,Agriculture,Other Services,1,153,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,66636.14,16,0
2007,Other Agencies,VA,Other Services,1,1856,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,64034.62,2,0
2007,Other Agencies,Archives,Electronics and Communications,1,40,Symantec^,Symantec,0,62430.86,2,0
2007,Other Agencies,Justice,Other R&D and Knowledge Based,1,676,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,62376,2,0
2007,Other Agencies,Commerce,NULL,1,7,Hewlett-Packard,HEWLETT PACKARD,0,61516.8,2,0
2007,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,Electronics and Communications,1,16,Oracle Corporation,ORACLE,0,61183.58,2,0
2007,Other Agencies,Interior,Facilities and Construction,1,2120,ADOBE^,ADOBE,0,60573,1,0
2007,Other Agencies,EPA,Other Services,1,31,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,60248.28,5,0
2007,Other Agencies,Transportation,Other Products,1,141,Hewlett-Packard,HEWLETT PACKARD,0,60000,2,0
2007,Other Agencies,Agriculture,Other R&D and Knowledge Based,1,639,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,57463,2,0
2007,Other Agencies,Agriculture,Electronics and Communications,1,372,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,57066.58,9,0
2007,Other Agencies,Agriculture,Other R&D and Knowledge Based,1,647,Hewlett-Packard,HEWLETT PACKARD,0,56618,2,0
2007,Other Agencies,Agriculture,NULL,1,25,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,54565.14,5,0
2007,Other Agencies,EPA,Facilities and Construction,1,294,Hewlett-Packard,HEWLETT PACKARD,0,52659.14,11,0
2007,Other Agencies,Justice,Facilities and Construction,1,863,Hewlett-Packard,HEWLETT PACKARD,0,49849.52,7,0
2007,Other Agencies,VA,Electronics and Communications,1,697,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,48966.12,3,0
2007,Other Agencies,Interior,Electronics and Communications,1,724,SYNNEX^,SYNNEX,0,47939.62,6,0
2007,Other Agencies,VA,Other Services,1,2141,VARIAN MEDICAL SYSTEMS^,VARIAN MEDICAL SYSTEMS,0,46349.45,20,0
2007,Other Agencies,SECURITIES AND EXCHANGE COMMISSION,Electronics and Communications,1,93,Oracle Corporation,ORACLE,0,45561.94,1,0
2007,Other Agencies,Transportation,Electronics and Communications,1,388,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,44792.5,1,0
2007,Other Agencies,EPA,Facilities and Construction,1,331,Symantec^,Symantec,0,42173.1,2,0
2007,Other Agencies,SECURITIES AND EXCHANGE COMMISSION,Electronics and Communications,1,96,Symantec^,Symantec,0,41876.9,1,0
2007,Other Agencies,OFFICE OF PERSONNEL MANAGEMENT,Electronics and Communications,1,76,Hewlett-Packard,HEWLETT PACKARD,0,41803.1,2,0
2007,Other Agencies,Transportation,Other R&D and Knowledge Based,1,825,Symantec^,Symantec,0,40805.2,1,0
2007,Other Agencies,Archives,Other Products,1,19,Hewlett-Packard,HEWLETT PACKARD,0,40584,1,0
2007,Other Agencies,Agriculture,Other Services,1,226,Oracle Corporation,ORACLE,0,39996.88,4,0
2007,Other Agencies,VA,Electronics and Communications,1,777,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,39480.51,5,0
2007,Other Agencies,NATIONAL SCIENCE FOUNDATION,Facilities and Construction,1,10,Hewlett-Packard,HEWLETT PACKARD,0,37940,5,0
2007,Other Agencies,Agriculture,Other R&D and Knowledge Based,1,856,Symantec^,Symantec,0,37912.77,2,0
2007,Other Agencies,Justice,Facilities and Construction,1,989,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,37336.75,11,0
2007,Other Agencies,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,Other Services,1,8,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,36143.11,5,0
2007,Other Agencies,FEDERAL ELECTION COMMISSION,Electronics and Communications,1,10,Oracle Corporation,ORACLE,0,35416.75,1,0
2007,Other Agencies,EQUAL EMPLOYMENT OPPORTUNITY COMMISSION,Electronics and Communications,1,33,Symantec^,Symantec,0,35409.52,2,0
2007,Other Agencies,Interior,Other Products,1,384,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,33715.98,2,0
2007,Other Agencies,SMITHSONIAN INSTITUTION,Electronics and Communications,1,90,Symantec^,Symantec,0,33560.55,1,0
2007,Other Agencies,Exec Office,Electronics and Communications,1,76,Symantec^,Symantec,0,32180.56,2,0
2007,Other Agencies,All other Customers,Electronics and Communications,1,273,Symantec^,Symantec,0,31056.56,2,0
2007,Other Agencies,Treasury,Electronics and Communications,1,548,SYNNEX^,SYNNEX,0,30723.3,3,0
2007,Other Agencies,Commerce,Facilities and Construction,1,719,Hewlett-Packard,HEWLETT PACKARD,0,30185,2,0
2007,Other Agencies,CORPORATION FOR NATIONAL AND COMMUNITY SERVICE,Electronics and Communications,1,21,Hewlett-Packard,HEWLETT PACKARD,0,29479,3,0
2007,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Other Products,1,16,Hewlett-Packard,HEWLETT PACKARD,0,28873,2,0
2007,Other Agencies,Treasury,Facilities and Construction,1,532,Hewlett-Packard,HEWLETT PACKARD,0,28514,3,0
2007,Other Agencies,SECURITIES AND EXCHANGE COMMISSION,Electronics and Communications,1,109,Hewlett-Packard,HEWLETT PACKARD,0,28412.71,2,0
2007,Other Agencies,VA,Facilities and Construction,1,4551,SYNNEX^,SYNNEX,0,27254.83,17,0
2007,Other Agencies,Labor,Electronics and Communications,1,235,SYNNEX^,SYNNEX,0,27196.56,5,0
2007,Other Agencies,Agriculture,NULL,1,75,Hewlett-Packard,HEWLETT PACKARD,0,26593,5,0
2007,Other Agencies,SMITHSONIAN INSTITUTION,Facilities and Construction,1,204,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,26550.97,2,0
2007,Other Agencies,Commerce,Electronics and Communications,1,663,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,26500.77,4,0
2007,Other Agencies,Treasury,Facilities and Construction,1,562,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,25652,5,0
2007,Other Agencies,EPA,Facilities and Construction,1,421,Oracle Corporation,ORACLE,0,25468.34,6,0
2007,Other Agencies,Transportation,Aircraft and Drones,1,40,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,25000,1,0
2007,Other Agencies,Agriculture,Other Services,1,328,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,23999.25,4,0
2007,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Other R&D and Knowledge Based,1,146,Oracle Corporation,ORACLE,0,22782.45,1,0
2007,Other Agencies,OFFICE OF PERSONNEL MANAGEMENT,Electronics and Communications,1,91,Symantec^,Symantec,0,22561.92,1,0
2007,Other Agencies,HUD,Electronics and Communications,1,88,Hewlett-Packard,HEWLETT PACKARD,0,22440,1,0
2007,Other Agencies,EPA,Other Services,1,60,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,22413,1,0
2007,Other Agencies,NUCLEAR REGULATORY COMMISSION,Electronics and Communications,1,96,APPLE COMPUTER^,APPLE COMPUTER,0,21882.2,1,0
2007,Other Agencies,Agriculture,Electronics and Communications,1,575,APPLE COMPUTER^,APPLE COMPUTER,0,21414,4,0
2007,Other Agencies,Agriculture,NULL,1,128,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,21376,3,0
2007,Other Agencies,Agriculture,Other Products,1,913,Hewlett-Packard,HEWLETT PACKARD,0,21267,3,0
2007,Other Agencies,All other Customers,Electronics and Communications,1,330,APPLE COMPUTER^,APPLE COMPUTER,0,20851.73,1,0
2007,Other Agencies,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,Facilities and Construction,1,15,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,20729.93,2,0
2007,Other Agencies,HUD,Facilities and Construction,1,56,SYNNEX^,SYNNEX,0,20000,1,0
2007,Other Agencies,Education,Other R&D and Knowledge Based,1,275,Oracle Corporation,ORACLE,0,19550,1,0
2007,Other Agencies,VA,Other R&D and Knowledge Based,1,1265,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,19413.44,1,0
2007,Other Agencies,COURT SERVICES AND OFFENDER SUPERVISION AGENCY,Other Products,1,35,Symantec^,Symantec,0,19279.12,1,0
2007,Other Agencies,Interior,Other R&D and Knowledge Based,1,1897,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,19025.38,3,0
2007,Other Agencies,MERIT SYSTEMS PROTECTION BOARD,Electronics and Communications,1,10,Oracle Corporation,ORACLE,0,19019.29,1,0
2007,Other Agencies,VA,Other R&D and Knowledge Based,1,1284,VMWARE^,VMWARE,0,18570,5,0
2007,Other Agencies,Education,NULL,1,49,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,18185.66,5,0
2007,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Other Products,1,26,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,18144.49,1,0
2007,Other Agencies,All other Customers,Other Services,1,430,Hewlett-Packard,HEWLETT PACKARD,0,17693.34,1,0
2007,Other Agencies,FEDERAL ELECTION COMMISSION,Electronics and Communications,1,18,Symantec^,Symantec,0,17398.48,1,0
2007,Other Agencies,FEDERAL TRADE COMMISSION,Other R&D and Knowledge Based,1,64,Symantec^,Symantec,0,17326.85,2,0
2007,Other Agencies,Justice,NULL,1,303,Hewlett-Packard,HEWLETT PACKARD,0,17065.04,3,0
2007,Other Agencies,COMMODITY FUTURES TRADING COMMISSION,Electronics and Communications,1,29,Oracle Corporation,ORACLE,0,16663.96,1,0
2007,Other Agencies,EPA,Electronics and Communications,1,273,SYNNEX^,SYNNEX,0,16111,2,0
2007,Other Agencies,Commerce,Electronics and Communications,1,819,APPLE COMPUTER^,APPLE COMPUTER,0,16086.09,3,0
2007,Other Agencies,CONSUMER PRODUCT SAFETY COMMISSION,Electronics and Communications,1,31,Hewlett-Packard,HEWLETT PACKARD,0,15641.71,3,0
2007,Other Agencies,Justice,NULL,1,330,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,15611.29,8,0
2007,Other Agencies,VA,Other R&D and Knowledge Based,1,1394,Oracle Corporation,ORACLE,0,15384.53,1,0
2007,Other Agencies,Interior,Other Services,1,568,AGILENT TECHNOLOGIES^,AGILENT TECHNOLOGIES,0,15363.02,2,0
2007,Other Agencies,Agriculture,Other R&D and Knowledge Based,1,1442,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,15235.1,4,0
2007,Other Agencies,Agriculture,NULL,1,214,APPLE COMPUTER^,APPLE COMPUTER,0,14988,1,0
2007,Other Agencies,Justice,Other Services,1,908,VARIAN MEDICAL SYSTEMS^,VARIAN MEDICAL SYSTEMS,0,14030,1,0
2007,Other Agencies,Commerce,NULL,1,179,Oracle Corporation,ORACLE,0,13900,2,0
2007,Other Agencies,SMITHSONIAN INSTITUTION,NULL,1,46,APPLE COMPUTER^,APPLE COMPUTER,0,13422,1,0
2007,Other Agencies,Justice,Electronics and Communications,1,1023,VARIAN MEDICAL SYSTEMS^,VARIAN MEDICAL SYSTEMS,0,12950,1,0
2007,Other Agencies,NULL,Electronics and Communications,1,12,Hewlett-Packard,HEWLETT PACKARD,0,12914,1,0
2007,Other Agencies,Archives,Electronics and Communications,1,88,Hewlett-Packard,HEWLETT PACKARD,0,12771,2,0
2007,Other Agencies,SMITHSONIAN INSTITUTION,Electronics and Communications,1,143,Hewlett-Packard,HEWLETT PACKARD,0,12745.92,1,0
2007,Other Agencies,VA,Other Services,1,3251,Oracle Corporation,ORACLE,0,12420.56,1,0
2007,Other Agencies,Labor,Facilities and Construction,1,295,Hewlett-Packard,HEWLETT PACKARD,0,12064,3,0
2007,Other Agencies,Archives,Facilities and Construction,1,136,Hewlett-Packard,HEWLETT PACKARD,0,11968.69,4,0
2007,Other Agencies,Justice,Electronics and Communications,1,1058,NETWORK APPLIANCE^,NETWORK APPLIANCE,0,11689.37,1,0
2007,Other Agencies,Transportation,Other Products,1,259,GOOGLE^,GOOGLE,0,11640,1,0
2007,Other Agencies,Treasury,Electronics and Communications,1,770,APPLE COMPUTER^,APPLE COMPUTER,0,11545.9,4,0
2007,Other Agencies,Agriculture,Other Products,1,1243,KLA TENCOR^,KLA TENCOR,0,11499.96,1,0
2007,Other Agencies,All other Customers,Electronics and Communications,1,389,SYNNEX^,SYNNEX,0,11265.04,2,0
2007,Other Agencies,BROADCASTING BOARD OF GOVERNORS,Other Products,1,33,APPLE COMPUTER^,APPLE COMPUTER,0,11200,1,0
2007,Other Agencies,Commerce,NULL,1,214,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,10908,1,0
2007,Other Agencies,INTERNATIONAL TRADE COMMISSION,Electronics and Communications,1,6,Hewlett-Packard,HEWLETT PACKARD,0,10674.51,1,0
2007,Other Agencies,VA,Land Vehicles,1,156,Hewlett-Packard,HEWLETT PACKARD,0,10315.99,2,0
2007,Other Agencies,SMITHSONIAN INSTITUTION,Other R&D and Knowledge Based,1,283,Oracle Corporation,ORACLE,0,9562.5,2,0
2007,Other Agencies,Agriculture,Other Products,1,1408,VMWARE^,VMWARE,0,9432.42,1,0
2007,Other Agencies,Commerce,Facilities and Construction,1,1327,VARIAN MEDICAL SYSTEMS^,VARIAN MEDICAL SYSTEMS,0,9150,1,0
2007,Other Agencies,VA,Other R&D and Knowledge Based,1,1756,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,8750,1,0
2007,Other Agencies,Agriculture,Other R&D and Knowledge Based,1,1914,STANFORD UNIVERSITY^,STANFORD UNIVERSITY,0,8400,1,0
2007,Other Agencies,All other Customers,NULL,1,41,Hewlett-Packard,HEWLETT PACKARD,0,8208,5,0
2007,Other Agencies,Commerce,Other Products,1,191,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,8025.82,1,0
2007,Other Agencies,SMITHSONIAN INSTITUTION,Other Products,1,59,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,7943.54,1,0
2007,Other Agencies,Agriculture,Other Products,1,1546,VARIAN ASSOCIATES^,VARIAN ASSOCIATES,0,7733.44,1,0
