"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2004-09-30,"Not Reported","ERS","Air Force","08:22.5",1270163,10,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00157239463087725,0.00156616892725031,6.10385945753715
2004-09-30,"Order Dependent (IDV only)","ERS","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0,0,0
2004-09-30,"Time and Materials","ERS","Air Force","08:22.5",980809421,1127,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,1.21419020038706,1.20938276325524,8.99158462873701
2004-09-30,"Fixed Price Redetermination","FRS&C","Air Force","08:22.5",43203824,6,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.053484049599119,0.0532722860665845,7.63552218821769
2004-09-30,"Cost No Fee","ICT","Air Force","08:22.5",57137576.85,129,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0707332988445391,0.070453239025894,7.75692181842355
2004-09-30,"Cost Plus Award Fee","ICT","Air Force","08:22.5",325772793.4,206,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.403289492158128,0.401692716892725,8.51291481180298
2004-09-30,"Not Reported","Unlabeled","Air Force","08:22.5",-7400,1,"Air Force","Air Force","Air Force",FALSE,"Unlabeled","Unlabeled","Unlabeled","Unlabeled","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,-9.1608087060414e-06,-9.12453760789149e-06,NA
2004-09-30,"Firm Fixed Price","Aircraft","Air Force","08:22.5",9687809869,3075,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,11.9929963500553,11.9455115524044,9.98622560684284
2004-09-30,"Fixed Price Incentive","Aircraft","Air Force","08:22.5",426003946,38,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.527370359097945,0.525282300863132,8.62941362191513
2004-09-30,"Not Reported","Aircraft","Air Force","08:22.5",743316,6,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000920185903262145,0.000916542540073983,5.87117348116421
2004-09-30,"Fixed Price Redetermination","Clothing & Subsistence","Air Force","08:22.5",66547,2,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,8.23816671568834e-05,8.2055487053021e-05,4.82312848185708
2004-09-30,"Cost Sharing","Electronics & Communications","Air Force","08:22.5",-1743506,1,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,-0.00215836823565344,-0.00214982244143033,NA
2004-09-30,"Cost No Fee","Engines & Power Plants","Air Force","08:22.5",795440,15,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.000984712659072105,0.000980813810110974,5.90060742640667
2004-09-30,"Cost Plus Award Fee","Engines & Power Plants","Air Force","08:22.5",157454094,40,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.194919842583387,0.194148081381011,8.19715395730977
2004-09-30,"Cost Plus Fixed Fee","Engines & Power Plants","Air Force","08:22.5",204987282,47,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.253763415888292,0.252758670776819,8.311726917014
2004-09-30,"Combination (two or more)","FRS&C","Air Force","08:22.5",45598918,41,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0564490493243876,0.0562255462392108,7.65895453757223
2004-09-30,"Time and Materials","FRS&C","Air Force","08:22.5",4622962,33,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00572298250504035,0.00570032305795314,6.66492032362235
2004-09-30,"Fixed Price Level of Effort","ICT","Air Force","08:22.5",11230542,12,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0139028171523194,0.0138477706535142,7.050400716362
2004-09-30,"Cost Plus Fixed Fee","Missiles & Space","Air Force","08:22.5",79192491,67,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0980361163521494,0.097647954377312,7.89868400391438
2004-09-30,"Cost No Fee","R&D","Air Force","08:22.5",866353065.7,849,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,1.07249928469868,1.06825285536375,8.93769491654014
2004-09-30,"Cost Plus Fixed Fee","R&D","Air Force","08:22.5",3273263568,5428,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,4.05212721498683,4.03608331442663,9.51498097674687
2004-09-30,"Labor Hours","R&D","Air Force","08:22.5",23307321,87,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0288532309636894,0.028738990135635,7.36749235752827
2004-09-30,"Order Dependent (IDV only)","R&D","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"R&D","R&D","R&D","Other Services","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0,0,0
2004-09-30,"Time and Materials","Aircraft","Air Force","08:22.5",139325368.8,308,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.172477439388577,0.171794536128237,8.14403020132517
2004-09-30,"Firm Fixed Price","Clothing & Subsistence","Air Force","08:22.5",132193965.8,675,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.163649139565781,0.163001190875462,8.12121163155225
2004-09-30,"Fixed Price Redetermination","ERS","Air Force","08:22.5",4768173,4,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0059027460446367,0.0058793748458693,6.67835200419492
2004-09-30,"Fixed Price Incentive","FRS&C","Air Force","08:22.5",65433098,62,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0810027153813055,0.0806819950678175,7.81579748292183
2004-09-30,"Not Reported","FRS&C","Air Force","08:22.5",55202697,245,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0683380199019683,0.0680674438964242,7.74196029627276
2004-09-30,"Firm Fixed Price","ICT","Air Force","08:22.5",886087611,2662,"Air Force","Air Force","Air Force",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,1.09692960826544,1.09258645006165,8.94747666442968
2004-09-30,"Time and Materials","Launchers & Munitions","Air Force","08:22.5",13852019,47,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0171480670610069,0.0170801713933416,7.14151307857404
2004-09-30,"Cost No Fee","Aircraft","Air Force","08:22.5",17204330,34,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0212980508169742,0.0212137237977805,7.23563776425897
2004-09-30,"Fixed Price Award Fee","Aircraft","Air Force","08:22.5",672124425,33,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.832054497849064,0.828760080147965,8.82744967794799
2004-09-30,"Not Reported","Electronics & Communications","Air Force","08:22.5",607710840.7,4901,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.752313886518959,0.749335191985203,8.78369698361438
2004-09-30,"Cost Plus Incentive","Engines & Power Plants","Air Force","08:22.5",6965735,8,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00862321159891585,0.00858906905055487,6.84296694841294
2004-09-30,"Not Reported","Engines & Power Plants","Air Force","08:22.5",21532514,130,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0266561137451565,0.0265505721331689,7.33309473825768
2004-09-30,"Firm Fixed Price","FRS&C","Air Force","08:22.5",2963049426,13027,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,3.66809851055835,3.65357512453761,9.47173889591476
2004-09-30,"Cost Plus Fixed Fee","Launchers & Munitions","Air Force","08:22.5",19729583,35,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0244241805017522,0.0243274759556104,7.29511790619934
2004-09-30,"Cost No Fee","Missiles & Space","Air Force","08:22.5",13567738,2,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0167961422150931,0.0167296399506782,7.13250744854377
2004-09-30,"Cost Plus Incentive","Other","Air Force","08:22.5",8393264,6,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Other","Other Products","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0103904170166627,0.0103492774352651,6.92393088353727
2004-09-30,"Fixed Price with Economic Price Adjustment","Aircraft","Air Force","08:22.5",219941707,5,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Aircraft","Aircraft","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.272276203284758,0.271198159062885,8.34230759135477
2004-09-30,"Cost Plus Fixed Fee","Clothing & Subsistence","Air Force","08:22.5",1114589,3,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00137980224525108,0.00137433908754624,6.04711475264188
2004-09-30,"Cost No Fee","Electronics & Communications","Air Force","08:22.5",51875681,29,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0642193500184631,0.0639650813810111,7.71496381097511
2004-09-30,"Cost Plus Award Fee","Electronics & Communications","Air Force","08:22.5",208288603,122,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.257850276720487,0.256829350184957,8.3186655071555
2004-09-30,"Fixed Price with Economic Price Adjustment","Electronics & Communications","Air Force","08:22.5",4051656,6,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00501573588630877,0.00499587669543773,6.60763256510784
2004-09-30,"Labor Hours","Electronics & Communications","Air Force","08:22.5",17336017,35,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0214610723596867,0.0213760998766954,7.2389493241887
2004-09-30,"Order Dependent (IDV only)","Electronics & Communications","Air Force","08:22.5",0,NA,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0,0,0
2004-09-30,"Time and Materials","Engines & Power Plants","Air Force","08:22.5",3736035,10,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00462501377757776,0.00460670160295931,6.57241093614362
2004-09-30,"Cost Plus Award Fee","ERS","Air Force","08:22.5",101355504,78,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.125472754520056,0.12497596054254,8.00584733755714
2004-09-30,"Labor Hours","ERS","Air Force","08:22.5",2158235,7,"Air Force","Air Force","Air Force",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.00267178080779504,0.00266120221948212,6.33409873119336
2004-09-30,"Cost Plus Fixed Fee","FRS&C","Air Force","08:22.5",74496381,70,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.0922225804909969,0.0918574364981504,7.87213517543412
2004-09-30,"Fixed Price Award Fee","FRS&C","Air Force","08:22.5",114055532,170,"Air Force","Air Force","Air Force",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.141194717637538,0.140635674475956,8.05711635457373
2004-09-30,"Firm Fixed Price","Ground Vehicles","Air Force","08:22.5",105964572,377,"Air Force","Air Force","Air Force",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.807788945,0.824077239,0.843168109,0.9645,0.811,0.131178536987777,0.130659151664612,8.02516068831465
