"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2011-09-30,"Other (none of the above)","FRS&C","Navy","08:22.5",872335.69,24,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","3","Other","Other","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.000910541842700816,0.000915165432228284,5.94068364119414
2011-09-30,"Fixed Price Incentive","Fuels","Navy","08:22.5",87750,2,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,9.15932336747527e-05,9.20583298363407e-05,4.94324712513786
2011-09-30,"Combination (two or more)","Ground Vehicles","Navy","08:22.5",140366089.3,29,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.146513777974542,0.147257752098196,8.1472622003244
2011-09-30,"Fixed Price Incentive","Ground Vehicles","Navy","08:22.5",13315.32,3,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,1.38984981904742e-05,1.39690725975661e-05,4.12435160806856
2011-09-30,"Order Dependent (IDV only)","Ground Vehicles","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Cost Plus Award Fee","Aircraft","Navy","08:22.5",47833206.39,13,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Aircraft","Aircraft","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.0499281829093099,0.0501817104385229,7.67972949378877
2011-09-30,"Firm Fixed Price","Aircraft","Navy","08:22.5",6177729496,7392,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Aircraft","Aircraft","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,6.44829881830815,6.48104227444398,9.79082888794625
2011-09-30,"Order Dependent (IDV only)","Aircraft","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Aircraft","Aircraft","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Fixed Price Award Fee","Electronics & Communications","Navy","08:22.5",18477258.34,41,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.958040201,0.977358168,1,1.1439,0.9532,0.0192865167043236,0.0193844506294587,7.26663753094566
2011-09-30,"Cost Plus Fixed Fee","Engines & Power Plants","Navy","08:22.5",1076854545,53,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,1.12401811936073,1.129725708141,9.03215704538711
2011-09-30,"Fixed Price Award Fee","Engines & Power Plants","Navy","08:22.5",61006.1,2,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.958040201,0.977358168,1,1.1439,0.9532,6.3678016785018e-05,6.40013638271087e-05,4.78537326228763
2011-09-30,"Cost No Fee","FRS&C","Navy","08:22.5",33981379.43,33,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.0354696800766088,0.0356497895824591,7.53124100451177
2011-09-30,"Fixed Price with Economic Price Adjustment","FRS&C","Navy","08:22.5",378582.5,5,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.000395163480201391,0.000397170058749475,5.57816053480187
2011-09-30,"Labor Hours","FRS&C","Navy","08:22.5",-191936.35,11,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,-0.000200342688959876,-0.000201359997901804,NA
2011-09-30,"Cost Plus Incentive","Ground Vehicles","Navy","08:22.5",21628333.81,3,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.0225756015117366,0.0226902368967688,7.33502306382213
2011-09-30,"Cost Plus Fixed Fee","ICT","Navy","08:22.5",2227047898,9112,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,2.32458710571374,2.33639099664289,9.34772955767768
2011-09-30,"Order Dependent (IDV only)","Launchers & Munitions","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Cost Plus Fixed Fee","MED","Navy","08:22.5",1594781,27,"Navy","Navy","Navy",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.00166462847627414,0.00167308120016786,6.20270105289686
2011-09-30,"Order Dependent (IDV only)","MED","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Firm Fixed Price","Missiles & Space","Navy","08:22.5",1074788734,1057,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,1.12186183093166,1.12755847041544,9.03132310548417
2011-09-30,"Cost Plus Fixed Fee","Other","Navy","08:22.5",96536909.64,226,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.1007649882951,0.101276657196811,7.98469339197825
2011-09-30,"Combination (two or more)","PAMS","Navy","08:22.5",243332047.7,739,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.25398939151615,0.255279110050357,8.38619931083256
2011-09-30,"Time and Materials","R&D","Navy","08:22.5",10354665.82,203,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.010808174656128,0.0108630568820814,7.01513608730751
2011-09-30,"Fixed Price Level of Effort","Ships","Navy","08:22.5",44796,7,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,4.67579543668857e-05,4.6995383969786e-05,4.65123923597393
2011-09-30,"Fixed Price Level of Effort","ERS","Navy","08:22.5",582347.5,9,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.000607852884870747,0.00061093946705833,5.76518221539834
2011-09-30,"Fixed Price with Economic Price Adjustment","ERS","Navy","08:22.5",145932490.2,150,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.152323973511421,0.153097450902224,8.16415199335822
2011-09-30,"Time and Materials","ERS","Navy","08:22.5",55553129.09,393,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.0579862191920692,0.058280664173311,7.74470852607162
2011-09-30,"Fixed Price Award Fee","FRS&C","Navy","08:22.5",318747877.6,361,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.958040201,0.977358168,1,1.1439,0.9532,0.332708248847274,0.334397689467058,8.50344730167832
2011-09-30,"Fixed Price Redetermination","FRS&C","Navy","08:22.5",606514.46,16,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.00063307829814127,0.000636292971044901,5.78284115940432
2011-09-30,"Fixed Price with Economic Price Adjustment","Fuels","Navy","08:22.5",579850.52,17,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.000605246543302414,0.000608319890893831,5.76331605096621
2011-09-30,"Firm Fixed Price","Ground Vehicles","Navy","08:22.5",3332586609,3244,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,3.47854568683178,3.4962091995384,9.52278144490421
2011-09-30,"Cost No Fee","ICT","Navy","08:22.5",33516672.71,336,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.0349846203478887,0.0351622667960554,7.52526089851999
2011-09-30,"Labor Hours","ICT","Navy","08:22.5",5796521.37,57,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.00605039471616077,0.00608111767729752,6.76316744131443
2011-09-30,"Cost Plus Incentive","Launchers & Munitions","Navy","08:22.5",74807160,25,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.0780835291900241,0.0784800251783466,7.87394316737882
2011-09-30,"Labor Hours","MED","Navy","08:22.5",275239.73,22,"Navy","Navy","Navy",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.000287294551640636,0.000288753388585816,5.43971112314773
2011-09-30,"Cost Plus Incentive","Missiles & Space","Navy","08:22.5",165654788,65,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.172910059334765,0.173788069660092,8.21920399302165
2011-09-30,"Combination (two or more)","Other","Navy","08:22.5",126717162.9,131,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.13226706224617,0.132938693768359,8.10283544083421
2011-09-30,"Cost Sharing","Other","Navy","08:22.5",22360.88,4,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,2.33402314189527e-05,2.34587494754511e-05,4.34948889096858
2011-09-30,"Fixed Price Incentive","Other","Navy","08:22.5",13136341.4,4,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.0137116807690203,0.0137813065463701,7.11847442678887
2011-09-30,"Fixed Price Level of Effort","Other","Navy","08:22.5",1083994.64,3,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.00113147093291965,0.0011372163659253,6.03502713476309
2011-09-30,"Fixed Price with Economic Price Adjustment","Other","Navy","08:22.5",5883055.97,100,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.00614071931831178,0.00617190093369702,6.76960298018186
2011-09-30,"Not Reported","Other","Navy","08:22.5",-4121.12,5,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,-4.30161489642959e-06,-4.32345782626941e-06,NA
2011-09-30,"Cost Plus Incentive","PAMS","Navy","08:22.5",230512793,304,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.240608685062893,0.241830458455728,8.36269503287158
2011-09-30,"Fixed Price Award Fee","PAMS","Navy","08:22.5",4963356.81,33,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.958040201,0.977358168,1,1.1439,0.9532,0.00518073960238752,0.00520704659043223,6.69577549724931
2011-09-30,"Cost Plus Incentive","R&D","Navy","08:22.5",1182964320,192,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,1.23477524091914,1.2410452370961,9.0729716458445
2011-09-30,"Cost Sharing","R&D","Navy","08:22.5",5894491.98,17,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.00615265619735721,0.00618389842635334,6.77044638113764
2011-09-30,"Fixed Price Award Fee","R&D","Navy","08:22.5",999990.98,3,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.958040201,0.977358168,1,1.1439,0.9532,0.00104378811970125,0.00104908831305078,5.99999608264611
2011-09-30,"Cost Plus Award Fee","Ships","Navy","08:22.5",370530887,860,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.386759226401189,0.388723129458666,8.56882441607934
2011-09-30,"Cost Plus Fixed Fee","Ships","Navy","08:22.5",1204902062,828,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,1.25767380193684,1.26406007343684,9.08095174760668
2011-09-30,"Order Dependent (IDV only)","Ships","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Fixed Price Award Fee","ERS","Navy","08:22.5",90567918.63,67,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.958040201,0.977358168,1,1.1439,0.9532,0.0945345701938869,0.0950146020037767,7.95697438719851
2011-09-30,"Fixed Price Redetermination","ERS","Navy","08:22.5",49798507.53,78,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.0519795593942931,0.0522435034934956,7.69721632707301
2011-09-30,"Cost Sharing","FRS&C","Navy","08:22.5",262491.43,8,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.000273987907528319,0.000275379175409148,5.41911512882972
2011-09-30,"Firm Fixed Price","ICT","Navy","08:22.5",2145327989,25027,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,2.23928806615914,2.2506588218632,9.33149369881608
2011-09-30,"Time and Materials","Launchers & Munitions","Navy","08:22.5",726863.38,9,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.000758698204147698,0.000762550755350399,5.86145278928014
2011-09-30,"Combination (two or more)","MED","Navy","08:22.5",504210.24,4,"Navy","Navy","Navy",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.000526293405510235,0.000528965841376416,5.70261166151166
2011-09-30,"Time and Materials","MED","Navy","08:22.5",0,1,"Navy","Navy","Navy",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Combination (two or more)","Missiles & Space","Navy","08:22.5",312459066.9,62,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.326144003742073,0.327800112148552,8.49479313149184
2011-09-30,"Time and Materials","Missiles & Space","Navy","08:22.5",4471790.96,53,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.00466764437998777,0.00469134595048258,6.65048149366182
2011-09-30,"Cost Plus Incentive","Other","Navy","08:22.5",65516873,21,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.0683863505222575,0.0687336057490558,7.81635316116914
2011-09-30,"Fixed Price Award Fee","Other","Navy","08:22.5",565612.12,37,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Other","Other Products","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.958040201,0.977358168,1,1.1439,0.9532,0.000590384536483558,0.000593382417121276,5.75251870699946
2011-09-30,"Cost Plus Award Fee","PAMS","Navy","08:22.5",785980590,3207,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.820404602207293,0.824570488879564,8.89541182115394
2011-09-30,"Fixed Price Level of Effort","PAMS","Navy","08:22.5",32777343.14,250,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.0342129099653512,0.0343866377885019,7.51557374769694
2011-09-30,"Order Dependent (IDV only)","PAMS","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Fixed Price Incentive","R&D","Navy","08:22.5",299626583.5,58,"Navy","Navy","Navy",FALSE,"R&D","R&D","R&D","Other Services","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.312749489204368,0.314337582354175,8.47658034225571
2011-09-30,"Time and Materials","Ships","Navy","08:22.5",47740.39,21,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,4.9831301390243e-05,5.00843369702056e-05,4.67888596251649
2011-09-30,"Order Dependent (IDV only)","Engines & Power Plants","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Cost Plus Award Fee","ERS","Navy","08:22.5",1610069402,3931,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","R","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,1.68058647259208,1.68912022870332,9.20684459668776
2011-09-30,"Order Dependent (IDV only)","ERS","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Fixed Price Level of Effort","FRS&C","Navy","08:22.5",1224673.68,6,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.00127831136806335,0.00128480243390684,6.08802038432953
2011-09-30,"Time and Materials","FRS&C","Navy","08:22.5",9004416.59,103,"Navy","Navy","Navy",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.00939878783854917,0.00944651341796055,6.95445557945964
2011-09-30,"Firm Fixed Price","Fuels","Navy","08:22.5",24935009.97,466,"Navy","Navy","Navy",FALSE,"Fuels","Products (All)","Fuels","Fuels","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.0260271019357777,0.0261592635018884,7.39680954620247
2011-09-30,"Order Dependent (IDV only)","ICT","Navy","08:22.5",0,NA,"Navy","Navy","Navy",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0,0,0
2011-09-30,"Combination (two or more)","Launchers & Munitions","Navy","08:22.5",126150845.9,77,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,0.13167594195768,0.132344571863198,8.10089016700952
2011-09-30,"Firm Fixed Price","Launchers & Munitions","Navy","08:22.5",1320961138,3212,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.958040201,0.977358168,1,1.1439,0.9532,1.37881597935158,1.38581739194293,9.12089004108128
2011-09-30,"Fixed Price Incentive","Launchers & Munitions","Navy","08:22.5",361555716,40,"Navy","Navy","Navy",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.958040201,0.977358168,1,1.1439,0.9532,0.377390965037385,0.379307297524129,8.55817523188465
