"Fiscal.Year","Pricing.Mechanism","ProductOrServiceArea","SubCustomer","Query_Run","Action.Obligation","SumOfnumberOfActions","SubCustomer.sum","SubCustomer.detail","SubCustomer.component","Subcustomer.Obsolete","ServicesCategory.detail","ServicesCategory.sum","ProductsCategory.detail","ProductOrServiceArea.DLA","Pricing.Mechanism.Code","Pricing.Mechanism.detail","Pricing.Mechanism.sum","Pricing.Mechanism.hypothesis","Pricing.Mechanism.Incentive","Pricing.Mechanism.Correlation","IsCostBased","IsFixedPrice","IsIncentive","Deflator.2013","Deflator.2012","Deflator.2011","Deflator.2005","Deflator.2014","Obligation.2013","Obligation.2014","LogOfAction.Obligation"
2006-09-30,"Time and Materials","Other","DLA","08:22.5",0,NA,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0,0,0
2006-09-30,"Fixed Price with Economic Price Adjustment","PAMS","DLA","08:22.5",51647278,2,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.0595584797646504,0.0595014723502304,7.71304743755494
2006-09-30,"Labor Hours","PAMS","DLA","08:22.5",6905676.32,49,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.00796347066666215,0.00795584829493088,6.83920621841942
2006-09-30,"Labor Hours","R&D","DLA","08:22.5",37968,1,"Other DoD","DLA","DLA",FALSE,"R&D","R&D","R&D","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,4.37838439366397e-05,4.3741935483871e-05,4.57941772087326
2006-09-30,"Firm Fixed Price","Clothing & Subsistence","DLA","08:22.5",9600009871,225210,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.867169179,0.884654819,0.905149051,1.0354,0.868,11.0705155389292,11.0599192062212,9.98227167959359
2006-09-30,"Cost Plus Fixed Fee","Electronics & Communications","DLA","08:22.5",-85250,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.867169179,0.884654819,0.905149051,1.0354,0.868,-9.83083832595485e-05,-9.82142857142857e-05,NA
2006-09-30,"Fixed Price with Economic Price Adjustment","Launchers & Munitions","DLA","08:22.5",2069476,163,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.00238647319360044,0.00238418894009217,6.31586039419268
2006-09-30,"Not Reported","Launchers & Munitions","DLA","08:22.5",17643,2,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,2.03455109190406e-05,2.03260368663594e-05,4.2465724341217
2006-09-30,"Fixed Price Redetermination","Other","DLA","08:22.5",3657478,222,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.00421772139574624,0.00421368433179723,6.56318172249186
2006-09-30,"Fixed Price Incentive","PAMS","DLA","08:22.5",0,NA,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0,0,0
2006-09-30,"Not Reported","PAMS","DLA","08:22.5",21593810,252,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0.0249014961819809,0.0248776612903226,7.33432927577534
2006-09-30,"Fixed Price Incentive","R&D","DLA","08:22.5",0,NA,"Other DoD","DLA","DLA",FALSE,"R&D","R&D","R&D","Other Services","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.867169179,0.884654819,0.905149051,1.0354,0.868,0,0,0
2007-09-30,"Fixed Price with Economic Price Adjustment","Aircraft","DLA","08:22.5",2055116,73,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Aircraft","Aircraft","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00230577758379373,0.00230678639577955,6.31283634043987
2007-09-30,"Fixed Price with Economic Price Adjustment","Electronics & Communications","DLA","08:22.5",11304369,409,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0126831578553876,0.0126887069255809,7.05324632541944
2007-09-30,"Labor Hours","Electronics & Communications","DLA","08:22.5",653324,5,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000733009637487351,0.000733330340105511,5.81512861238561
2007-09-30,"Labor Hours","ERS","DLA","08:22.5",8870.92,5,"Other DoD","DLA","DLA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,9.95290216397881e-06,9.95725670670109e-06,3.94796866269576
2007-09-30,"Fixed Price Award Fee","FRS&C","DLA","08:22.5",9003477.41,3,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0101016275422756,0.0101060471545628,6.95441027924942
2007-09-30,"Other (none of the above)","FRS&C","DLA","08:22.5",720000,2,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","3","Other","Other","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000807818079530053,0.000808171511954204,5.85733249643127
2007-09-30,"Fixed Price Award Fee","Fuels","DLA","08:22.5",11639.4,2,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.30590524373363e-05,1.30647659669997e-05,4.06593059342338
2007-09-30,"Firm Fixed Price","Ground Vehicles","DLA","08:22.5",519426335.5,21690,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.582780534445755,0.583035509597037,8.71552396507068
2007-09-30,"Time and Materials","ICT","DLA","08:22.5",20383623.43,59,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0228698049070644,0.0228798107868448,7.30928138751045
2007-09-30,"Firm Fixed Price","Launchers & Munitions","DLA","08:22.5",112756588,3339,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.126509458850724,0.126564808620496,8.05214192570265
2007-09-30,"Firm Fixed Price","MED","DLA","08:22.5",1058454.85,42,"Other DoD","DLA","DLA",FALSE,"MED","Services (Non-R&D)","Services (Non-R&D)","Other Services","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00118755411693927,0.00118807368952744,6.02467233725948
2007-09-30,"Labor Hours","Other","DLA","08:22.5",35615,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,3.99589456978651e-05,3.99764283309013e-05,4.55163294868059
2007-09-30,"Order Dependent (IDV only)","Other","DLA","08:22.5",0,NA,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Order Dependent (IDV only)","PAMS","DLA","08:22.5",0,NA,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","1","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Cost Sharing","R&D","DLA","08:22.5",1563620,4,"Other DoD","DLA","DLA",FALSE,"R&D","R&D","R&D","Other Services","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0017543340354372,0.00175510158266921,6.19413121678329
2007-09-30,"Cost Sharing","Clothing & Subsistence","DLA","08:22.5",292994,23,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000328730347769206,0.00032887417218543,5.46685872686069
2007-09-30,"Not Reported","Electronics & Communications","DLA","08:22.5",0,19,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Not Reported","ERS","DLA","08:22.5",99327.72,3,"Other DoD","DLA","DLA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000111442677797915,0.000111491435626894,4.99707046665281
2007-09-30,"Firm Fixed Price","FRS&C","DLA","08:22.5",1148218311,12723,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.28826598732397,1.28882962285329,9.06002446841807
2007-09-30,"Cost Sharing","Fuels","DLA","08:22.5",9738,1,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.0925739525644e-05,1.09305196991806e-05,3.98846977020988
2007-09-30,"Combination (two or more)","Ground Vehicles","DLA","08:22.5",20148485,1185,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Ground Vehicles","Ground Vehicles","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0226059867474168,0.0226158772028286,7.30424239633937
2007-09-30,"Cost Plus Incentive","ICT","DLA","08:22.5",5898078,4,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","V","Cost (Plus Incentive)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0066174639484423,0.00662035918733865,6.77071051164501
2007-09-30,"Cost Sharing","Other","DLA","08:22.5",176136,3,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000197619229522369,0.000197705690874397,5.24584812941124
2007-09-30,"Firm Fixed Price","Electronics & Communications","DLA","08:22.5",837062889.1,43728,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.939159077109222,0.939569973173196,8.92275808805667
2007-09-30,"Fixed Price Redetermination","Electronics & Communications","DLA","08:22.5",104733,6,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00011750723739364,0.000117558648557638,5.02008354375904
2007-09-30,"Fixed Price with Economic Price Adjustment","Engines & Power Plants","DLA","08:22.5",1951126,121,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Engines & Power Plants","Engines & Power Pl.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00218910396977938,0.00219006173532383,6.2902853162104
2007-09-30,"Combination (two or more)","ERS","DLA","08:22.5",27571.62,5,"Other DoD","DLA","DLA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,3.09345182193506e-05,3.09480525311483e-05,4.44046228429189
2007-09-30,"Time and Materials","ERS","DLA","08:22.5",349492,7,"Other DoD","DLA","DLA",FALSE,"ERS","Services (Non-R&D)","Services (Non-R&D)","Other Services","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000392119383682108,0.000392290941744304,5.54343723903558
2007-09-30,"Fixed Price Redetermination","FRS&C","DLA","08:22.5",103931538,45,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.116608021430229,0.116659039173869,8.01674735411173
2007-09-30,"Fixed Price Redetermination","Fuels","DLA","08:22.5",6833.75,1,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,7.66725944581737e-06,7.670613985857e-06,3.83465908689961
2007-09-30,"Cost No Fee","ICT","DLA","08:22.5",45000,3,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,5.04886299706283e-05,5.05107194971377e-05,4.65321251377534
2007-09-30,"Labor Hours","ICT","DLA","08:22.5",834585.57,9,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","Z","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000936379600501243,0.000936789280502862,5.92147087148095
2007-09-30,"Fixed Price with Economic Price Adjustment","Missiles & Space","DLA","08:22.5",1497916,167,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00168061614780186,0.00168135144236166,6.17548745971903
2007-09-30,"Combination (two or more)","Other","DLA","08:22.5",131365880,4735,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.147388517913021,0.147453002581659,8.11848257944042
2007-09-30,"Fixed Price Incentive","Other","DLA","08:22.5",29746303,2599,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0333744463369154,0.0333890481535526,7.47343299741011
2007-09-30,"Not Reported","Other","DLA","08:22.5",-5013,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,-5.624433378728e-06,-5.62689415198114e-06,NA
2007-09-30,"Fixed Price Award Fee","PAMS","DLA","08:22.5",2407126,7,"Other DoD","DLA","DLA",FALSE,"PAMS","Services (Non-R&D)","Services","PAMS","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00270072208681508,0.00270190369289483,6.38149882383237
2007-09-30,"Fixed Price with Economic Price Adjustment","Ships","DLA","08:22.5",18182477,535,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Ships","Other Platform/Weap.","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0204001856267213,0.0204091110113368,7.25965304688121
2007-09-30,"Firm Fixed Price","Aircraft","DLA","08:22.5",672352772.9,25173,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Aircraft","Aircraft","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.754359341348311,0.754689384779436,8.82759720032179
2007-09-30,"Fixed Price Incentive","Aircraft","DLA","08:22.5",10509818,644,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Aircraft","Aircraft","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.01179169582357,0.011796854865866,7.02159519535459
2007-09-30,"Combination (two or more)","Clothing & Subsistence","DLA","08:22.5",327852071,254,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.367840042173848,0.368000977663037,8.51567793139442
2007-09-30,"Cost Sharing","Electronics & Communications","DLA","08:22.5",9826.02,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","T","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,1.10244952858665e-05,1.1029318666517e-05,3.99237764376795
2007-09-30,"Time and Materials","Electronics & Communications","DLA","08:22.5",496694.69,5,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00055727632026191,0.000557520136940173,5.6960895171202
2007-09-30,"Combination (two or more)","FRS&C","DLA","08:22.5",42050.45,1,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,4.71793246699646e-05,4.7199966326187e-05,4.62377064773134
2007-09-30,"Time and Materials","FRS&C","DLA","08:22.5",6088676.64,12,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00683130981972819,0.00683429861937367,6.78452290997295
2007-09-30,"Fixed Price Award Fee","ICT","DLA","08:22.5",779519.57,7,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","M","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",0,"Fixed Price",0,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000874597224990963,0.000874979874284431,5.8918270227145
2007-09-30,"Fixed Price Level of Effort","ICT","DLA","08:22.5",499895,1,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","B","Fixed Price (Other)","Fixed","Other","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000560866970648161,0.00056111235828937,5.69887879291729
2007-09-30,"Fixed Price with Economic Price Adjustment","ICT","DLA","08:22.5",302410,2,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","K","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000339294813098171,0.000339443259625098,5.48059614818172
2007-09-30,"Cost No Fee","R&D","DLA","08:22.5",384000,36,"Other DoD","DLA","DLA",FALSE,"R&D","R&D","R&D","Other Services","S","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000430836309082695,0.000431024806375575,5.58433122436753
2007-09-30,"Cost Plus Fixed Fee","R&D","DLA","08:22.5",8248399,28,"Other DoD","DLA","DLA",FALSE,"R&D","R&D","R&D","Other Services","U","Cost (Other)","Cost+","Cost+","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00925445255469113,0.00925850151532158,6.91636966092084
2007-09-30,"Combination (two or more)","Aircraft","DLA","08:22.5",22035453,1017,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Aircraft","Aircraft","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0247231073944927,0.0247339241216747,7.34312198306822
2007-09-30,"Firm Fixed Price","Clothing & Subsistence","DLA","08:22.5",9320642795,200487,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Clothing & Subsistence","Clothing & Sub.","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,10.4574774481146,10.4620527500281,9.96944586435989
2007-09-30,"Fixed Price Incentive","FRS&C","DLA","08:22.5",5533545.52,1,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00620846960410907,0.00621118590189696,6.74300348688635
2007-09-30,"Not Reported","FRS&C","DLA","08:22.5",185904.44,1,"Other DoD","DLA","DLA",FALSE,"FRS&C","Services (Non-R&D)","Services (Non-R&D)","FRS&C","NO","Unlabeled","Unlabeled","Unlabeled","Unlabeled","Unlabeled",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000208579121801264,0.000208670378269166,5.26928976225427
2007-09-30,"Combination (two or more)","Fuels","DLA","08:22.5",54055,7,"Other DoD","DLA","DLA",FALSE,"Fuels","Products (All)","Fuels","Fuels","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,6.06480642902737e-05,6.06745987203951e-05,4.73283587168392
2007-09-30,"Firm Fixed Price","ICT","DLA","08:22.5",198747720.3,1279,"Other DoD","DLA","DLA",FALSE,"ICT","Services (Non-R&D)","Services (Non-R&D)","ICT","J","Fixed Price (Firm)","Fixed","Fixed","FALSE","Fixed",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.222988891282948,0.223086452239309,8.29830215586029
2007-09-30,"Combination (two or more)","Launchers & Munitions","DLA","08:22.5",2924545,171,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00328125045194336,0.00328268604781681,6.46605830824382
2007-09-30,"Time and Materials","Launchers & Munitions","DLA","08:22.5",0,1,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Launchers & Munitions","Other Platform/Weap.","Y","Time/Mat.","Time/Mat.","Other","FALSE","Other",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0,0,0
2007-09-30,"Combination (two or more)","Missiles & Space","DLA","08:22.5",407160,17,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Missiles & Space","Other Platform/Weap.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.000456821123974245,0.000457020990010102,5.60976510569274
2007-09-30,"Fixed Price Redetermination","Other","DLA","08:22.5",20948491,825,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Other","Other Products","A","Fixed Price (Other)","Fixed","Fixed","FALSE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0235035691231564,0.023513852284207,7.32115274453495
2007-09-30,"Combination (two or more)","Electronics & Communications","DLA","08:22.5",26883334,2772,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","2","Combination","Combination","Unlabeled","","Other",NA,"Combination 
or Unlabeled",NA,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.0301622822822847,0.0301754787293748,7.42948312777517
2007-09-30,"Fixed Price Incentive","Electronics & Communications","DLA","08:22.5",4215264,309,"Other DoD","DLA","DLA",FALSE,"Products","Products (All)","Electronics & Communications","Electronics & Comm.","L","Fixed Price (Other)","Fixed","Fixed","TRUE","Fixed",1,"Other",1,0.891289782,0.909261791,0.930326077,1.0642,0.8909,0.00472939787387802,0.00473146705578628,6.62482477947151
